time,amp
2624.5,0.043195743
2624.6000000000004,0.041508503
2624.7000000000003,0.041524522
2624.8,0.044775408
2624.9,0.04368421
2625.0,0.04344465
2625.1000000000004,0.042693913
2625.2000000000003,0.04287969
2625.3,0.039659895
2625.4,0.039164267
2625.5,0.041564
2625.6000000000004,0.038940724
2625.7000000000003,0.040743932
2625.8,0.047145277
2625.9,0.042648036
2626.0,0.046324737
2626.1000000000004,0.041742615
2626.2000000000003,0.043972116
2626.3,0.040496733
2626.4,0.039490417
2626.5,0.04572153
2626.6000000000004,0.04548197
2626.7000000000003,0.042432405
2626.8,0.044065855
2626.9,0.04484768
2627.0,0.03966951
2627.1000000000004,0.04215412
2627.2000000000003,0.044468492
2627.3,0.045080084
2627.4,0.039987274
2627.5,0.043067925
2627.6000000000004,0.041125577
2627.7000000000003,0.043780413
2627.8,0.040816203
2627.9,0.041768253
2628.0,0.038633335
2628.1000000000004,0.0433319
2628.2000000000003,0.043091856
2628.3,0.044554602
2628.4,0.044229683
2628.5,0.041776642
2628.6000000000004,0.04477194
2628.7000000000003,0.045553762
2628.8,0.037310965
2628.9,0.039880447
2629.0,0.043046456
2629.1000000000004,0.043913152
2629.2000000000003,0.042907313
2629.3,0.04377401
2629.4,0.039787937
2629.5,0.04261396
2629.6000000000004,0.043225072
2629.7000000000003,0.04298551
2629.8,0.04538476
2629.9,0.040887997
2630.0,0.046182126
2630.1000000000004,0.042025823
2630.2000000000003,0.044766016
2630.3,0.04512202
2630.4,0.048032444
2630.5,0.05205008
2630.6000000000004,0.047893777
2630.7000000000003,0.04739815
2630.8,0.04460417
2630.9,0.04598204
2631.0,0.046167813
2631.1000000000004,0.04541708
2631.2000000000003,0.048583087
2631.3,0.0456184
2631.4,0.05006185
2631.5,0.048715074
2631.6000000000004,0.048304804
2631.7000000000003,0.045936637
2631.8,0.045015674
2631.9,0.050224926
2632.0,0.045897916
2632.1000000000004,0.04906392
2632.2000000000003,0.052569915
2632.3,0.047051765
2632.4,0.049962185
2632.5,0.049211454
2632.6000000000004,0.048290487
2632.7000000000003,0.04907231
2632.8,0.04959902
2632.9,0.051487584
2633.0,0.047927327
2633.1000000000004,0.0510075
2633.2000000000003,0.04983143
2633.3,0.050187435
2633.4,0.050288334
2633.5,0.048516214
2633.6000000000004,0.046488512
2633.7000000000003,0.047099628
2633.8,0.049669586
2633.9,0.0509621
2634.0,0.051147874
2634.1000000000004,0.049630865
2634.2000000000003,0.048965484
2634.3,0.049918015
2634.4,0.049507745
2634.5,0.047395162
2634.6000000000004,0.050220232
2634.7000000000003,0.0530453
2634.8,0.050506428
2634.9,0.049330357
2635.0,0.0493459
2635.1000000000004,0.05004237
2635.2000000000003,0.045290016
2635.3,0.045902085
2635.4,0.049323197
2635.5,0.04882805
2635.6000000000004,0.047821734
2635.7000000000003,0.04417612
2635.8,0.045639344
2635.9,0.046761625
2636.0,0.039625566
2636.1000000000004,0.04900619
2636.2000000000003,0.045445934
2636.3,0.04052383
2636.4,0.04581796
2636.5,0.04481212
2636.6000000000004,0.04125186
2636.7000000000003,0.042544376
2636.8,0.039579686
2636.9,0.04555522
2637.0,0.042846117
2637.1000000000004,0.045416076
2637.2000000000003,0.042792805
2637.3,0.042127423
2637.4,0.04341994
2637.5,0.04428664
2637.6000000000004,0.04396172
2637.7000000000003,0.042870525
2637.8,0.045951176
2637.9,0.04511509
2638.0,0.04572668
2638.1000000000004,0.04489107
2638.2000000000003,0.04482174
2638.3,0.038962647
2638.4,0.04315004
2638.5,0.040952105
2638.6000000000004,0.0465867
2638.7000000000003,0.04430341
2638.8,0.044063848
2638.9,0.047740072
2639.0,0.04366912
2639.1000000000004,0.04300374
2639.2000000000003,0.042934407
2639.3,0.04405669
2639.4,0.044412695
2639.5,0.043747317
2639.6000000000004,0.0391652
2639.7000000000003,0.043437943
2639.8,0.040643487
2639.9,0.04134043
2640.0,0.040249236
2640.1000000000004,0.0380513
2640.2000000000003,0.041642647
2640.3,0.039614946
2640.4,0.035373762
2640.5,0.039475802
2640.6000000000004,0.040598083
2640.7000000000003,0.04078386
2640.8,0.041054986
2640.9,0.037579607
2641.0,0.03708446
2641.1000000000004,0.041527912
2641.2000000000003,0.038904164
2641.3,0.035684366
2641.4,0.03552968
2641.5,0.03222453
2641.6000000000004,0.034453552
2641.7000000000003,0.03838584
2641.8,0.03967835
2641.9,0.039353434
2642.0,0.033749927
2642.1000000000004,0.03734175
2642.2000000000003,0.037186585
2642.3,0.039500963
2642.4,0.0364514
2642.5,0.03629671
2642.6000000000004,0.03869644
2642.7000000000003,0.03590246
2642.8,0.031916387
2642.9,0.036954932
2643.0,0.03654514
2643.1000000000004,0.036305577
2643.2000000000003,0.039215997
2643.3,0.04016805
2643.4,0.035245467
2643.5,0.035771705
2643.6000000000004,0.035957478
2643.7000000000003,0.03750558
2643.8,0.03743577
2643.9,0.03404574
2644.0,0.03627572
2644.1000000000004,0.033566613
2644.2000000000003,0.038520284
2644.3,0.038025133
2644.4,0.032166045
2644.5,0.035161346
2644.6000000000004,0.032792702
2644.7000000000003,0.037661497
2644.8,0.032568682
2644.9,0.03232912
2645.0,0.03634628
2645.1000000000004,0.03193439
2645.2000000000003,0.033482492
2645.3,0.035286173
2645.4,0.031896148
2645.5,0.037786324
2645.6000000000004,0.037205823
2645.7000000000003,0.036710672
2645.8,0.03740714
2645.9,0.03887084
2646.0,0.03914149
2646.1000000000004,0.036347512
2646.2000000000003,0.040109087
2646.3,0.037740923
2646.4,0.038778327
2646.5,0.039474797
2646.6000000000004,0.043151498
2646.7000000000003,0.04784958
2646.8,0.045225833
2646.9,0.041921157
2647.0,0.04159624
2647.1000000000004,0.038376443
2647.2000000000003,0.040180128
2647.3,0.03968498
2647.4,0.046171203
2647.5,0.046101395
2647.6000000000004,0.042626012
2647.7000000000003,0.044259466
2647.8,0.046063147
2647.9,0.047952186
2648.0,0.050777256
2648.1000000000004,0.05206977
2648.2000000000003,0.051489267
2648.3,0.048184592
2648.4,0.049051292
2648.5,0.04838591
2648.6000000000004,0.048827272
2648.7000000000003,0.05258885
2648.8,0.054818347
2648.9,0.04802275
2649.0,0.05093317
2649.1000000000004,0.053502657
2649.2000000000003,0.055902384
2649.3,0.057450484
2649.4,0.05567789
2649.5,0.055949017
2649.6000000000004,0.053410146
2649.7000000000003,0.056491274
2649.8,0.055314727
2649.9,0.058054917
2650.0,0.0556014
2650.1000000000004,0.053658575
2650.2000000000003,0.054185286
2650.3,0.06365126
2650.4,0.058814038
2650.5,0.058574
2650.6000000000004,0.059951864
2650.7000000000003,0.054603945
2650.8,0.061004817
2650.9,0.05735968
2651.0,0.057630334
2651.1000000000004,0.059944708
2651.2000000000003,0.06021584
2651.3,0.05895441
2651.4,0.060331803
2651.5,0.06324223
2651.6000000000004,0.060958937
2651.7000000000003,0.060464267
2651.8,0.05758493
2651.9,0.060495354
2652.0,0.059404157
2652.1000000000004,0.057972025
2652.2000000000003,0.06105268
2652.3,0.06302659
2652.4,0.059466336
2652.5,0.062461633
2652.6000000000004,0.06332929
2652.7000000000003,0.061130874
2652.8,0.059188526
2652.9,0.061161965
2653.0,0.06322123
2653.1000000000004,0.061278407
2653.2000000000003,0.06384789
2653.3,0.059266247
2653.4,0.06294247
2653.5,0.06210686
2653.6000000000004,0.05786568
2653.7000000000003,0.061031684
2653.8,0.0601956
2653.9,0.061403234
2654.0,0.059034593
2654.1000000000004,0.058795027
2654.2000000000003,0.060598236
2654.3,0.060188442
2654.4,0.055691198
2654.5,0.05698419
2654.6000000000004,0.062193442
2654.7000000000003,0.05454669
2654.8,0.05626502
2654.9,0.053385686
2655.0,0.052975416
2655.1000000000004,0.053416774
2655.2000000000003,0.05649743
2655.3,0.05583157
2655.4,0.055506654
2655.5,0.05271315
2655.6000000000004,0.051962417
2655.7000000000003,0.054617256
2655.8,0.051227227
2655.9,0.056265775
2656.0,0.046064604
2656.1000000000004,0.048889674
2656.2000000000003,0.051970325
2656.3,0.050623547
2656.4,0.051660955
2656.5,0.052953944
2656.6000000000004,0.050670657
2656.7000000000003,0.043534596
2656.8,0.052575238
2656.9,0.052845888
2657.0,0.049711447
2657.1000000000004,0.052196056
2657.2000000000003,0.053488567
2657.3,0.049162034
2657.4,0.05326407
2657.5,0.052514292
2657.6000000000004,0.05244448
2657.7000000000003,0.047436547
2657.8,0.05213511
2657.9,0.050618097
2658.0,0.054975722
2658.1000000000004,0.053118248
2658.2000000000003,0.05415518
2658.3,0.04497587
2658.4,0.053165358
2658.5,0.050115794
2658.6000000000004,0.05098249
2658.7000000000003,0.056532208
2658.8,0.05058824
2658.9,0.050858893
2659.0,0.05198165
2659.1000000000004,0.051486026
2659.2000000000003,0.049628556
2659.3,0.051857576
2659.4,0.050085936
2659.5,0.0507824
2659.6000000000004,0.053692825
2659.7000000000003,0.052601628
2659.8,0.048104864
2659.9,0.048971564
2660.0,0.05213757
2660.1000000000004,0.054536823
2660.2000000000003,0.05123167
2660.3,0.048863985
2660.4,0.054498576
2660.5,0.049746227
2660.6000000000004,0.05027294
2660.7000000000003,0.04696779
2660.8,0.050218675
2660.9,0.048871893
2661.0,0.04939861
2661.1000000000004,0.047796242
2661.2000000000003,0.046960633
2661.3,0.049105257
2661.4,0.04877986
2661.5,0.0514347
2661.6000000000004,0.04966258
2661.7000000000003,0.05155114
2661.8,0.05148133
2661.9,0.05030526
2662.0,0.05006522
2662.1000000000004,0.047185883
2662.2000000000003,0.04805306
2662.3,0.04679163
2662.4,0.04782904
2662.5,0.045035057
2662.6000000000004,0.05211733
2662.7000000000003,0.051366597
2662.8,0.04976423
2662.9,0.048332576
2663.0,0.04868858
2663.1000000000004,0.04912994
2663.2000000000003,0.050338052
2663.3,0.04907615
2663.4,0.046452403
2663.5,0.053960487
2663.6000000000004,0.050740693
2663.7000000000003,0.04794671
2663.8,0.052815028
2663.9,0.046019427
2664.0,0.048674267
2664.1000000000004,0.05482003
2664.2000000000003,0.051174894
2664.3,0.051871363
2664.4,0.05035435
2664.5,0.050369896
2664.6000000000004,0.0499601
2664.7000000000003,0.049294244
2664.8,0.051949084
2664.9,0.051369056
2665.0,0.053342495
2665.1000000000004,0.0529327
2665.2000000000003,0.04758478
2665.3,0.04998403
2665.4,0.057236534
2665.5,0.04839769
2665.6000000000004,0.04883857
2665.7000000000003,0.05183435
2665.8,0.050657798
2665.9,0.05629287
2666.0,0.0525619
2666.1000000000004,0.050534677
2666.2000000000003,0.050805807
2666.3,0.053460643
2666.4,0.053050373
2666.5,0.05246987
2666.6000000000004,0.053507276
2666.7000000000003,0.0516498
2666.8,0.054389518
2666.9,0.052532047
2667.0,0.05178131
2667.1000000000004,0.05000967
2667.2000000000003,0.049854506
2667.3,0.05276493
2667.4,0.056356274
2667.5,0.05815996
2667.6000000000004,0.051534593
2667.7000000000003,0.05325292
2667.8,0.054204974
2667.9,0.05149587
2668.0,0.054491647
2668.1000000000004,0.051783018
2668.2000000000003,0.053416472
2668.3,0.050451785
2668.4,0.051233605
2668.5,0.056953553
2668.6000000000004,0.055351663
2668.7000000000003,0.04727862
2668.8,0.05163624
2668.9,0.05318434
2669.0,0.053285718
2669.1000000000004,0.05023615
2669.2000000000003,0.05323145
2669.3,0.053076763
2669.4,0.057945557
2669.5,0.054299943
2669.6000000000004,0.05448572
2669.7000000000003,0.05407545
2669.8,0.05698587
2669.9,0.054106537
2670.0,0.054463495
2670.1000000000004,0.053371824
2670.2000000000003,0.052450858
2670.3,0.050423156
2670.4,0.053418458
2670.5,0.051560983
2670.6000000000004,0.050555144
2670.7000000000003,0.05482741
2670.8,0.05475808
2670.9,0.05443316
2671.0,0.05436383
2671.1000000000004,0.051484495
2671.2000000000003,0.052266315
2671.3,0.052367214
2671.4,0.052552987
2671.5,0.056825258
2671.6000000000004,0.05428686
2671.7000000000003,0.05387659
2671.8,0.054913998
2671.9,0.057143494
2672.0,0.054434393
2672.1000000000004,0.05598249
2672.2000000000003,0.06178779
2672.3,0.054651253
2672.4,0.058327954
2672.5,0.054427236
2672.6000000000004,0.05716695
2672.7000000000003,0.058630172
2672.8,0.057368744
2672.9,0.057980336
2673.0,0.053483568
2673.1000000000004,0.057841193
2673.2000000000003,0.060496032
2673.3,0.057276234
2673.4,0.059675965
2673.5,0.056200583
2673.6000000000004,0.060558207
2673.7000000000003,0.06108492
2673.8,0.057950478
2673.9,0.05626324
2674.0,0.057981566
2674.1000000000004,0.058252696
2674.2000000000003,0.058012653
2674.3,0.060242154
2674.4,0.05566003
2674.5,0.06035812
2674.6000000000004,0.061310172
2674.7000000000003,0.05953805
2674.8,0.061341736
2674.9,0.058888216
2675.0,0.054987498
2675.1000000000004,0.05857884
2675.2000000000003,0.059020203
2675.3,0.05758807
2675.4,0.059561983
2675.5,0.05957753
2675.6000000000004,0.05942284
2675.7000000000003,0.05756537
2675.8,0.062093697
2675.9,0.061683428
2676.0,0.061528742
2676.1000000000004,0.062055454
2676.2000000000003,0.05849472
2676.3,0.0588512
2676.4,0.05920721
2676.5,0.05607229
2676.6000000000004,0.057875972
2676.7000000000003,0.05721107
2676.8,0.05169244
2676.9,0.054857973
2677.0,0.05742793
2677.1000000000004,0.05616603
2677.2000000000003,0.053627636
2677.3,0.051684808
2677.4,0.053658724
2677.5,0.049927756
2677.6000000000004,0.05028424
2677.7000000000003,0.050981183
2677.8,0.053891607
2677.9,0.052034136
2678.0,0.048814338
2678.1000000000004,0.04959616
2678.2000000000003,0.04858984
2678.3,0.04869074
2678.4,0.04640745
2678.5,0.045230903
2678.6000000000004,0.053249683
2678.7000000000003,0.044922005
2678.8,0.048513353
2678.9,0.049039587
2679.0,0.045649562
2679.1000000000004,0.04813417
2679.2000000000003,0.043637402
2679.3,0.044078764
2679.4,0.049883585
2679.5,0.042491943
2679.6000000000004,0.04667981
2679.7000000000003,0.048994187
2679.8,0.045859747
2679.9,0.048088767
2680.0,0.048785713
2680.1000000000004,0.0465873
2680.2000000000003,0.0460068
2680.3,0.047299787
2680.4,0.04450533
2680.5,0.044180416
2680.6000000000004,0.043600388
2680.7000000000003,0.051108476
2680.8,0.05180494
2680.9,0.04781887
2681.0,0.049707428
2681.1000000000004,0.049127404
2681.2000000000003,0.046588533
2681.3,0.04898826
2681.4,0.04840776
2681.5,0.046805393
2681.6000000000004,0.04818374
2681.7000000000003,0.048284635
2681.8,0.047704134
2681.9,0.04916688
2682.0,0.04867173
2682.1000000000004,0.044940766
2682.2000000000003,0.045892816
2682.3,0.046759993
2682.4,0.044987395
2682.5,0.04278994
2682.6000000000004,0.043657117
2682.7000000000003,0.044779398
2682.8,0.047434237
2682.9,0.044044208
2683.0,0.043633938
2683.1000000000004,0.046118543
2683.2000000000003,0.046900366
2683.3,0.05125799
2683.4,0.050677486
2683.5,0.050012585
2683.6000000000004,0.04960231
2683.7000000000003,0.046552747
2683.8,0.04673852
2683.9,0.042241756
2684.0,0.044726364
2684.1000000000004,0.045848645
2684.2000000000003,0.04875907
2684.3,0.047242057
2684.4,0.048705757
2684.5,0.04855059
2684.6000000000004,0.04975823
2684.7000000000003,0.048326574
2684.8,0.047405608
2684.9,0.04512232
2685.0,0.044967633
2685.1000000000004,0.05077246
2685.2000000000003,0.047126845
2685.3,0.050292853
2685.4,0.049287014
2685.5,0.04521606
2685.6000000000004,0.046252992
2685.7000000000003,0.05009992
2685.8,0.050796866
2685.9,0.048854038
2686.0,0.04912517
2686.1000000000004,0.044287466
2686.2000000000003,0.049752302
2686.3,0.04576623
2686.4,0.05029456
2686.5,0.04809615
2686.6000000000004,0.049644247
2686.7000000000003,0.048382822
2686.8,0.046269767
2686.9,0.047988094
2687.0,0.05175015
2687.1000000000004,0.048274767
2687.2000000000003,0.04820496
2687.3,0.047540054
2687.4,0.04857746
2687.5,0.052083455
2687.6000000000004,0.047756918
2687.7000000000003,0.046325263
2687.8,0.04804359
2687.9,0.04473844
2688.0,0.0487556
2688.1000000000004,0.04800487
2688.2000000000003,0.04989343
2688.3,0.048206665
2688.4,0.047455933
2688.5,0.04874892
2688.6000000000004,0.047572374
2688.7000000000003,0.047502562
2688.8,0.046241138
2688.9,0.053578995
2689.0,0.04891152
2689.1000000000004,0.046543356
2689.2000000000003,0.052859347
2689.3,0.05253443
2689.4,0.047952786
2689.5,0.048138563
2689.6000000000004,0.045003645
2689.7000000000003,0.05038313
2689.8,0.049632397
2689.9,0.052372586
2690.0,0.050770223
2690.1000000000004,0.050700888
2690.2000000000003,0.04790691
2690.3,0.050902687
2690.4,0.051003106
2690.5,0.05178493
2690.6000000000004,0.05069373
2690.7000000000003,0.051986247
2690.8,0.05157645
2690.9,0.046312932
2691.0,0.051181726
2691.1000000000004,0.04361985
2691.2000000000003,0.047722366
2691.3,0.046120476
2691.4,0.048264623
2691.5,0.048705503
2691.6000000000004,0.048210356
2691.7000000000003,0.046523117
2691.8,0.04687912
2691.9,0.049023267
2692.0,0.045888823
2692.1000000000004,0.04641506
2692.2000000000003,0.048218742
2692.3,0.05053312
2692.4,0.047313325
2692.5,0.043582834
2692.6000000000004,0.044960704
2692.7000000000003,0.051276695
2692.8,0.04916364
2692.9,0.04773198
2693.0,0.04621497
2693.1000000000004,0.05031749
2693.2000000000003,0.04692746
2693.3,0.043622788
2693.4,0.04746924
2693.5,0.044249445
2693.6000000000004,0.045967773
2693.7000000000003,0.04521704
2693.8,0.045403294
2693.9,0.046355344
2694.0,0.046285536
2694.1000000000004,0.040682506
2694.2000000000003,0.042655945
2694.3,0.047609612
2694.4,0.044645403
2694.5,0.045086764
2694.6000000000004,0.048592754
2694.7000000000003,0.041626927
2694.8,0.049815934
2694.9,0.047618
2695.0,0.049166575
2695.1000000000004,0.04594678
2695.2000000000003,0.046898834
2695.3,0.04504136
2695.4,0.044886675
2695.5,0.046179187
2695.6000000000004,0.046705425
2695.7000000000003,0.042123303
2695.8,0.050142083
2695.9,0.046411596
2696.0,0.04991854
2696.1000000000004,0.049934085
2696.2000000000003,0.048757534
2696.3,0.052519113
2696.4,0.05057676
2696.5,0.049570445
2696.6000000000004,0.052310638
2696.7000000000003,0.047983624
2696.8,0.05302265
2696.9,0.047929835
2697.0,0.05458677
2697.1000000000004,0.050004646
2697.2000000000003,0.05274484
2697.3,0.052930616
2697.4,0.050647326
2697.5,0.05159938
2697.6000000000004,0.055360954
2697.7000000000003,0.061080903
2697.8,0.055562273
2697.9,0.06315619
2698.0,0.061809413
2698.1000000000004,0.057737984
2698.2000000000003,0.057242837
2698.3,0.06253697
2698.4,0.06127554
2698.5,0.063419685
2698.6000000000004,0.06292406
2698.7000000000003,0.0648131
2698.8,0.064232595
2698.9,0.06544071
2699.0,0.06358276
2699.1000000000004,0.065386444
2699.2000000000003,0.065401986
2699.3,0.06967473
2699.4,0.06653982
2699.5,0.06595931
2699.6000000000004,0.06818881
2699.7000000000003,0.06590553
2699.8,0.06915641
2699.9,0.066703364
2700.0,0.069784015
2700.1000000000004,0.06954398
2700.2000000000003,0.07126231
2700.3,0.06914925
2700.4,0.07240014
2700.5,0.07028708
2700.6000000000004,0.069451466
2700.7000000000003,0.06665748
2700.8,0.074335806
2700.9,0.072563685
2701.0,0.07632526
2701.1000000000004,0.073701516
2701.2000000000003,0.07192892
2701.3,0.072029814
2701.4,0.074940234
2701.5,0.07103904
2701.6000000000004,0.0714804
2701.7000000000003,0.07532733
2701.8,0.07432149
2701.9,0.0768061
2702.0,0.07682164
2702.1000000000004,0.073687196
2702.2000000000003,0.07864087
2702.3,0.075931765
2702.4,0.074329875
2702.5,0.07468589
2702.6000000000004,0.07436097
2702.7000000000003,0.07693045
2702.8,0.07396671
2702.9,0.06998064
2703.0,0.07365734
2703.1000000000004,0.07145893
2703.2000000000003,0.07155983
2703.3,0.06987259
2703.4,0.07252742
2703.5,0.07296878
2703.6000000000004,0.06983387
2703.7000000000003,0.067551054
2703.8,0.06731149
2703.9,0.06639053
2704.0,0.065810025
2704.1000000000004,0.06735812
2704.2000000000003,0.06831017
2704.3,0.065941535
2704.4,0.06527615
2704.5,0.067079835
2704.6000000000004,0.05900679
2704.7000000000003,0.06660023
2704.8,0.058357432
2704.9,0.05820227
2705.0,0.064348035
2705.1000000000004,0.06308661
2705.2000000000003,0.060717966
2705.3,0.05741329
2705.4,0.059642315
2705.5,0.05650787
2705.6000000000004,0.05941877
2705.7000000000003,0.06156244
2705.8,0.059194274
2705.9,0.060146328
2706.0,0.056245606
2706.1000000000004,0.05881509
2706.2000000000003,0.058915988
2706.3,0.05467433
2706.4,0.054860108
2706.5,0.054961003
2706.6000000000004,0.05540284
2706.7000000000003,0.05618466
2706.8,0.052453697
2706.9,0.047786698
2707.0,0.056571756
2707.1000000000004,0.057778917
2707.2000000000003,0.055155165
2707.3,0.05585211
2707.4,0.055186253
2707.5,0.05281809
2707.6000000000004,0.054536894
2707.7000000000003,0.051827792
2707.8,0.053716354
2707.9,0.050666787
2708.0,0.054854658
2708.1000000000004,0.055806708
2708.2000000000003,0.05071342
2708.3,0.056263134
2708.4,0.052277062
2708.5,0.051186346
2708.6000000000004,0.051457472
2708.7000000000003,0.05198371
2708.8,0.04935996
2708.9,0.051844567
2709.0,0.05271174
2709.1000000000004,0.054770533
2709.2000000000003,0.051976554
2709.3,0.051140465
2709.4,0.05566832
2709.5,0.051597845
2709.6000000000004,0.051698267
2709.7000000000003,0.049926147
2709.8,0.053432617
2709.9,0.054213963
2710.0,0.053633936
2710.1000000000004,0.051861342
2710.2000000000003,0.055197578
2710.3,0.052403122
2710.4,0.054377034
2710.5,0.055159334
2710.6000000000004,0.053642325
2710.7000000000003,0.053657867
2710.8,0.05026784
2710.9,0.05249686
2711.0,0.053108454
2711.1000000000004,0.054997012
2711.2000000000003,0.056545112
2711.3,0.06081786
2711.4,0.057854123
2711.5,0.057273623
2711.6000000000004,0.05933241
2711.7000000000003,0.05730471
2711.8,0.06021513
2711.9,0.057250444
2712.0,0.05726599
2712.1000000000004,0.05677084
2712.2000000000003,0.05738243
2712.3,0.060207497
2712.4,0.059883058
2712.5,0.05811046
2712.6000000000004,0.059743915
2712.7000000000003,0.061376892
2712.8,0.061562665
2712.9,0.06174844
2713.0,0.06619142
2713.1000000000004,0.061864883
2713.2000000000003,0.05949624
2713.3,0.06155551
2713.4,0.06054967
2713.5,0.063885905
2713.6000000000004,0.06841376
2713.7000000000003,0.062384438
2713.8,0.064698815
2713.9,0.06616156
2714.0,0.065836646
2714.1000000000004,0.06397917
2714.2000000000003,0.059822865
2714.3,0.06639444
2714.4,0.06692068
2714.5,0.07127878
2714.6000000000004,0.06524898
2714.7000000000003,0.06432802
2714.8,0.06442892
2714.9,0.064870276
2715.0,0.06650325
2715.1000000000004,0.06660415
2715.2000000000003,0.069343865
2715.3,0.06884919
2715.4,0.068438925
2715.5,0.06709214
2715.6000000000004,0.06549025
2715.7000000000003,0.06150418
2715.8,0.068756685
2715.9,0.06434479
2716.0,0.06768103
2716.1000000000004,0.06897355
2716.2000000000003,0.06898957
2716.3,0.070707895
2716.4,0.06850996
2716.5,0.06767388
2716.6000000000004,0.063943386
2716.7000000000003,0.06532125
2716.8,0.06508122
2716.9,0.06560745
2717.0,0.066474624
2717.1000000000004,0.06410598
2717.2000000000003,0.06965618
2717.3,0.06762847
2717.4,0.065685645
2717.5,0.064424224
2717.6000000000004,0.06597232
2717.7000000000003,0.06547717
2717.8,0.06464108
2717.9,0.06269826
2718.0,0.060500324
2718.1000000000004,0.061963547
2718.2000000000003,0.06249026
2718.3,0.06523045
2718.4,0.06354273
2718.5,0.062451538
2718.6000000000004,0.062637314
2718.7000000000003,0.060183793
2718.8,0.059688646
2718.9,0.061492328
2719.0,0.055632763
2719.1000000000004,0.05275438
2719.2000000000003,0.05736759
2719.3,0.060022425
2719.4,0.05773914
2719.5,0.060308624
2719.6000000000004,0.059047196
2719.7000000000003,0.059232973
2719.8,0.053629465
2719.9,0.056794997
2720.0,0.05485217
2720.1000000000004,0.055464238
2720.2000000000003,0.05624606
2720.3,0.05345208
2720.4,0.053978316
2720.5,0.055781998
2720.6000000000004,0.05119988
2720.7000000000003,0.049597993
2720.8,0.052848876
2720.9,0.05235325
2721.0,0.056455765
2721.1000000000004,0.053066216
2721.2000000000003,0.05342222
2721.3,0.05428892
2721.4,0.053964004
2721.5,0.057385117
2721.6000000000004,0.05382486
2721.7000000000003,0.057161096
2721.8,0.057687335
2721.9,0.057447292
2722.0,0.054398205
2722.1000000000004,0.05313678
2722.2000000000003,0.052896738
2722.3,0.054956008
2722.4,0.050203655
2722.5,0.052092217
2722.6000000000004,0.055002637
2722.7000000000003,0.056380507
2722.8,0.05052094
2722.9,0.05113253
2723.0,0.05097832
2723.1000000000004,0.05337805
2723.2000000000003,0.050413363
2723.3,0.0530682
2723.4,0.051040497
2723.5,0.054036275
2723.6000000000004,0.05456251
2723.7000000000003,0.053301085
2723.8,0.05289081
2723.9,0.053842865
2724.0,0.052922376
2724.1000000000004,0.05242675
2724.2000000000003,0.05073951
2724.3,0.04905227
2724.4,0.050685722
2724.5,0.054106835
2724.6000000000004,0.053015642
2724.7000000000003,0.053541876
2724.8,0.048449066
2724.9,0.04786904
2725.0,0.05060923
2725.1000000000004,0.054456163
2725.2000000000003,0.052172873
2725.3,0.048612617
2725.4,0.04922373
2725.5,0.056391355
2725.6000000000004,0.0557255
2725.7000000000003,0.050973147
2725.8,0.051925678
2725.9,0.054495636
2726.0,0.053404443
2726.1000000000004,0.0517172
2726.2000000000003,0.05215856
2726.3,0.049534336
2726.4,0.05414754
2726.5,0.054844487
2726.6000000000004,0.053667936
2726.7000000000003,0.052406512
2726.8,0.053614147
2726.9,0.05150157
2727.0,0.049388513
2727.1000000000004,0.049063593
2727.2000000000003,0.05486842
2727.3,0.053691868
2727.4,0.050472073
2727.5,0.052275755
2727.6000000000004,0.055271056
2727.7000000000003,0.0517108
2727.8,0.05385542
2727.9,0.05446701
2728.0,0.051928136
2728.1000000000004,0.055604838
2728.2000000000003,0.055535503
2728.3,0.053847786
2728.4,0.0543745
2728.5,0.047749132
2728.6000000000004,0.047509093
2728.7000000000003,0.054335777
2728.8,0.047710888
2728.9,0.053516187
2729.0,0.051828947
2729.1000000000004,0.05891122
2729.2000000000003,0.05245608
2729.3,0.04847001
2729.4,0.05495623
2729.5,0.049862944
2729.6000000000004,0.05013407
2729.7000000000003,0.051768
2729.8,0.05663632
2729.9,0.050691873
2730.0,0.04977091
2730.1000000000004,0.052255515
2730.2000000000003,0.051419906
2730.3,0.05271242
2730.4,0.049152162
2730.5,0.052232817
2730.6000000000004,0.05403602
2730.7000000000003,0.05175321
2730.8,0.055515263
2730.9,0.050592683
2731.0,0.051714964
2731.1000000000004,0.051645156
2731.2000000000003,0.05132024
2731.3,0.05440089
2731.4,0.055352945
2731.5,0.05332524
2731.6000000000004,0.05436217
2731.7000000000003,0.051909126
2731.8,0.054223504
2731.9,0.055431142
2732.0,0.0558725
2732.1000000000004,0.054695953
2732.2000000000003,0.055477772
2732.3,0.06298586
2732.4,0.05227352
2732.5,0.055524405
2732.6000000000004,0.057924613
2732.7000000000003,0.05989805
2732.8,0.056593377
2732.9,0.06018472
2733.0,0.060030036
2733.1000000000004,0.06055627
2733.2000000000003,0.064232975
2733.3,0.066291764
2733.4,0.05941081
2733.5,0.064364955
2733.6000000000004,0.0636147
2733.7000000000003,0.06635442
2733.8,0.06466717
2733.9,0.0675776
2734.0,0.06589036
2734.1000000000004,0.066672176
2734.2000000000003,0.06736864
2734.3,0.064404435
2734.4,0.06867718
2734.5,0.067926444
2734.6000000000004,0.071858734
2734.7000000000003,0.073832646
2734.8,0.06805843
2734.9,0.068414435
2735.0,0.06613115
2735.1000000000004,0.07065948
2735.2000000000003,0.071185715
2735.3,0.075288236
2735.4,0.07547401
2735.5,0.07600072
